url,name,price,rating,number_of_review,ASINs,Manufacturers,Descriptions,productDescriptions
https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384#customerReviews,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,375",4.2 out of 5 stars,"2,265",B078JVT384,"Cosmus, B-24, 1st Floor, Ajay Mittal Industrial Estate Andheri Kurla Road, Marol, Andheri (E) Mumbai, Maharashtra, India – 400059 Mobile: +91 8767008844","   Care Instructions: Hand Wash Only    Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop<br> <br>    Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry<br> <br>    Front Organizer compartments for pens, keys, and cell phone<br> <br>    Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket <br>    
"," Designed to give ultimate comfort, this school bag from Cosmus is a Multipurpose Backpack Bag use it as school bag or regular casual backpack for daily use.  This school bag is designed with copious space and sturdy shoulder straps to help children accommodate all essentials while on the move. Key Features High on quality and durability Attractive design Spacious to accommodate all essentials Two main compartment, two front compartment Two side Mesh pockets Specifications Material PU coated Polyester Fabric. Dimensions: 13 x 18 x 8.5 [inches] (WxHxD); Weight: 755 gms Suggestive Age - 8 Years+  "
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD#customerReviews,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328,4.0 out of 5 stars,695,B0BX9V6G67,Wooum,"   Crossbody Travel Pouch comes with 4 Zip Pocket storage Compartment for your iPad, tablet, mobile, diary, money, wallet, and other electronic gadget accessories and 1 Velcro compartment for small accessories.    Product Size: 10x7.5x3 Inch(LWH) inch or 26x20x7.5 cm, Color-Blue, Weekender Sling Bag is perfect to impress everyone with its excellent quality and unique design.    Made in India product, Consisting of premium quality stitching and high-grade zippers, this sling ensures long-lasting durability & strength.    Premium Quality Material is very durable and long-lasting life.    You can use this bag as a messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use.    
", Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance  
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH#customerReviews,MI Business Casual 21L Water Resistant Laptop Backpack,949,4.4 out of 5 stars,"1,351",B0862V2GKH,"Korrun India Pvt. Lts, Korrun India Pvt. Lts., Plot No.25, P2(4&X), 1st Phase, Bidadi Industrial area, Bangalore-562109, Karnataka","   21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286    
", 
https://www.amazon.in/PUMA-Laptop-Backpack-IND-Black-CASTLEROCK/dp/B08BV2S9K1#customerReviews,PUMA Laptop Backpack IND II Black-CASTLEROCK,"1,149",4.1 out of 5 stars,74,B08BV2S9K1,"PUMA, PUMA SPORTS INDIA PVT LTD","   Care Instructions: Hand Wash Only    Style Name:-PUMA Laptop Backpack IND II    Pattern:-Solid    Material:-Polyester    Dimensions:-29 x 17 x 47 CM    Warranty Period: 90 Days Manufacturers Warranty    
", 
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9#customerReviews,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),225,3.7 out of 5 stars,"3,142",B07QD1M3R9,"Rushi Enterprise, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876","   Non-toxic and soft fabric made from safe materials to be used by kids and Washable    Soft And Cuddly Filling & Embroidery work Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag    Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one    color :- Red, Size :- 38 x 34 x 8 and Bag capacity is 10L    
"," DZert Provide Premium quality bags which are non-toxic and made up of soft velvet because our priority is to provide best and high-quality bags/ backpack to your kids.A small bag is ideal for small kids as they can be able to use this bag forSchool OutdoorsTravelling BagCarry BagPicnic BagChildren organize all your essentials for the trip or for any activity. Adjustable strap and enough space to carry things like,SnacksToysLunchboxFruitsSmall booksPencil boxStationery itemsAge Group Suitable for 2 to 5 Years KidsGift this soft, smooth bag/ backpack to your loved one..  "
https://www.amazon.in/FATMUG-Compartment-Shoulder-Training-Overnight/dp/B08PC3FZWV#customerReviews,"FATMUG Sports Duffel Gym Bag for Men, Women with Wet Pocket and Shoe Compartment (Light Grey 32L)","1,099",4.4 out of 5 stars,232,B08PC4VSNZ,"Fatmug Designs, Delhi","   DURABLE AND WATER RESISTANT: Made from water and tear resistant oxford fabric and sturdy hardware;SPECIFICATIONS: Capacity: 32 liters; Weight: 674 grams; Dimensions: 20 x 9.5 x 10 In (LxWxH) <br>    CONVENIENT DESIGN: A wet pocket seperation to ensure no spillage in the main compartment; EVERYTHING ORGANIZED: A main compartment, seperate shoe pocket, wet pocket and side mesh for bottle <br>    MULTI FUNCTIONAL: Perfect for gym, outdoor sports, overnight travel, weekend trips and much more <br>    PLEASE NOTE: The actual colours may vary slightly due to studio lighting and differences in screen displays <br>    Handle Type: Web Handle; Strap Type: Removable; Closure Type: Zipper <br>    
",
https://www.amazon.in/Skybags-Cardiff-Polyester-Travel-DFCAR55RED/dp/B073JSGN6G#customerReviews,Skybags Cardiff Polyester 55 Cms Travel Duffle Bag (Red),849,4.2 out of 5 stars,"9,653",B073JYDK7P,"VIP Industries Ltd, VIP Industries Ltd, DGP House, 5 th Floor, 88C Old Prabhadevi Road, Mumbai, Maharashtra - 400025; 24X7 Toll Free Helpline No. 1800-1022-256","   Outer Material: Polyester, Color: Blue    Capacity: 39 liters; Weight: 2330 grams; Dimensions: 55 x 29 x 30 cms (LxWxH)    Lock Type: Butterfly Lock, Number of compartments: 1    Laptop Compatibility: No,    Warranty type: Manufacturer; 3 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    Extra pockets for better organization    Strong base for added support    
", Skybags Cardiff Polyester 55 cms Blue Travel Duffle (DFCAR55BLU)  
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ#customerReviews,Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,838,4.2 out of 5 stars,"5,644",B00VWM11HQ,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366","   Outer Material: Polyester, Inner Material: Polyester, Color: Navy Blue and Beige; Anti-sweat fabric on inner-side of shoulder straps    Wear Resistant: Wearproof, Water Resistance: waterproofDimensions: 32 cms x 18 cms x 47 cms (LxWxH)    Capacity: 26 liters, Weight: 0.534 Kg    Number of compartments: 3; Strap Type: Adjustable    Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Traditional Backpacks; Closure Type: Zipper; Special Features: Back Padding    
", 
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57#customerReviews,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8 out of 5 stars,"2,460",B07GXX2BP3,"Rushi Enterprise, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876","   Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant    
",
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ#customerReviews,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.9 out of 5 stars,332,B09842K4RQ,AB Amazing Bags,"   SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.    SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Strong and Durable Zippers, Reflector Logo.    
",
https://www.amazon.in/SNDIA-Multipurpose-Transparent-Toiletry-Cosmetic/dp/B0BJK7WWBR#customerReviews,"SNDIA Set of 4 Multipurpose Transparent Travel Pouch Makeup Toiletry Kit Bag Makeup Bag Cosmetic Pouch for Women, Shaving Kit Toiletry Bag for Men (WPBG Lining Pouch, 22.5 x 12 x 10 cm)",475,4.3 out of 5 stars,21,B0BJK7WWBR,SNDIA,"   4 Different sizes of Pouch: -: Pouch 1- 22.5*12*10cm, Pouch 2- 21.5*11*7.5cm, Pouch 3- 18.5*10*6.5cm, Pouch 4- 16.5*9*6cm. Combo of 4 pouches/purses for multipurpose utility, easy to clean and maintain.; This Multi utility pouch is compact enough to carry along everywhere. You can even use this wallet Pouch as a shaving kit holder.    Cosmetic storage bag with zip closure to ensure the internal safety of the item. The transparent design gives you easy access to everything. No longer wasting time looking for things    Age Range Description: Men Women kids ; Closure Type: Zipper; Pattern Name: StripesColorfull, Material Type: PU    
",
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BQFVH29F#customerReviews,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),699,3.6 out of 5 stars,75,B0BR149RMT,Amazing Bags,"   SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.    
"," Introducing the ultimate laptop backpack designed for maximum safety and comfort. Made with durable, water-resistant materials, this backpack keeps your laptop protected from the elements and accidental spills. The padded laptop compartment fits most laptops up to 17 inches, and is specially designed with shock-absorbing foam to keep your device secure and safe from bumps and drops. The backpack also features padded shoulder straps and a padded back panel for added comfort during long commutes or trips. The adjustable shoulder strap helps to distribute the weight evenly across your body, reducing strain on your shoulders and back. In addition to the laptop compartment, the backpack has plenty of room for all of your other essentials, including books, documents, and personal items. The organizer pockets and key clip keep your items organized and easily accessible. Whether you're commuting to work or hitting the trails, this laptop backpack is the perfect choice for keeping your device safe and secure, while also providing maximum comfort on the go. So, it is an ideal choice for people who are looking for a laptop backpack that is both safe and comfortable.  "
https://www.amazon.in/Hammonds-Flycatcher-Leather-Messenger-LB138MH/dp/B0851GV3F7#customerReviews,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Office Bag with Multiple Compartments - Fits 14/15.6/16 Inch Laptop Bag - Messenger and Shoulder Bag for Travel - Water Resistant - Brushwood,"3,017",4.4 out of 5 stars,"1,009",,,"   🏷️ Genuine Leather: This laptop bag for men / office bag for men/Laptop Backpack is made of 100% Full Grain Genuine Leather, making it the perfect accessory for office, travel, and daily use. The high-quality leather not only ensures longevity but also adds a touch of elegance to your style. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.    📐 Spacious and Versatile: This genuine leather bag, known as a messenger bag for men or shoulder bag for men, offers generous dimensions of 40cm (length) x 8cm (width) x 27cm (height), providing ample room to accommodate laptops of various sizes up to 14/15.6/16 inches. With multiple compartments, including a padded laptop compartment, inner zipper pocket, mobile pocket, wallet pocket, and pen holder, it offers convenient storage options for all your belongings.    🏢 Designed for Professionals: Designed with a professional mindset, this office bag combines the timeless elegance of genuine leather with a sophisticated design. It effortlessly complements your business attire, making it suitable for corporate settings, business trips, or daily commutes. The classic black color exudes professionalism and versatility, effortlessly blending with any outfit or environment.    💼 Comfortable and Durable: The Hammonds Flycatcher Laptop Bag prioritizes both comfort and durability. It features a comfortable leather handle that allows for easy carrying, even during extended use. The padded and adjustable shoulder straps provide a customizable fit, reducing strain on your shoulders. With high-quality nylon thread stitching, this leather bags is built to withstand the rigors of daily use, ensuring long-lasting performance.    🎁 Perfect Gift: The Hammonds Flycatcher Leather Laptop Bag for Men, also known as a side laptop bag for men or laptop hand bag, is the perfect gift choice for professionals, students, or anyone in need of a stylish and reliable laptop bag. Its sleek design and superior functionality make it a thoughtful and practical gift for birthdays, graduations, or any special occasion.    
› See more product details ",
https://www.amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421BRQ2#customerReviews,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",669,4.1 out of 5 stars,"7,746",B08421BRQ2,"POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com","   Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 30 Cm x 20 Cm x 45 Cm 3 full size compartments, 1 front zipper & 2 side pockets, 1 Raincover pocket at bottom Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Ranker backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, padded haul loop, two side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one RANKER BACKPACK by Polestar.    
"," RAIN COVER & PREMIUM FABRIC : POLESTAR RANKER”, Stylish and durable laptop backpack for school /college and travel. Easily accommodate 15.6 inch laptop. Size: 46 cm X 32 cm X 22 cm : 32 liters .We are providing a “ FREE RAIN COVER “ inside a bottom zipper pocket , which makes this An all-weather backpack . This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 vertical long zip pocket at front, one laptop partition, 1 water bottle /umbrella pockets and Organizer Pockets inside. Suitable for casual usage, school / college / office n travel.  "
https://www.amazon.in/Anti-Theft-Backpack-Expandable-Water-resistant-Convertible/dp/B0B6FZ3YNV#customerReviews,ah arctic hunter Golden Wolf Backpack 35L Expandable Travel Backpack for Men and Women Anti-theft Laptop Bag with Lock Water-resistant Convertible Backpack with USB Port(Black),"2,754",4.3 out of 5 stars,88,,,"   Care Instructions: Hand Wash Only    [Expandable & Large Capacity]-- The Backpack is Expandable by 9cm,about 38L super large capacity.profect for travel.you just need to open the zipper to change a large capacity travel backpack.easy to use for daily use and travel.according for your need,Freely change the mode. Golden Wolf original bag, 100% guarantee, two-year warranty.    [Convertible Laptop Bag with Lock System]--This backpack comes with a high-quality lock on the main compartment to avoid theft of the contents of your bag.Ensure secure storage of valuables in the pocket.there ate a thick handle,and the shoulder strap can be hidden fully.So can be carried by hand.    [Multi-function Laptop Backpack]-- This backpack is designed for Business,Travel,School.38L expandable super capacity and breathable,thick back and shoulder strap for travel,with a laptop compartment and anti-theft lock,Retractable backpack is perfect for Business and School.    [High-quailty Backpack for Laptop]-- The main body made by high quailty Oxford Cloth for water-resistant and durable.the inside of the backapck made by polyester for Scratch/Abrasion resistant,Golden Wolf Backpack ensure use it for a long time.    [Multi-pockets for Store Well]-- Four Zipper compartments.1*small front compartment with hidden zipper+ 1*Large front compartments + 1*Main compartments with laptop pocket+ 1*waterproof side compartments.the anti-theft small compartments can store small items.the large front compartments with 5 pockets can be accessed quickly. the main expandable compartment with lock have a large capacity,you can store clothing and laptop for travle.    
",
https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y#customerReviews,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",998,4.2 out of 5 stars,909,B09BMG8R6Y,THE HUTCH ENTERPRISES,"   Care Instructions: Hand Wash Only    Durable and Fashion Style: This bag is soft, comfortable, safe, fashionable and durable, odorless and high-end. This modern fashion stylish backpack bag for girls, womens. It gives amazing look with your outfit. This bag is simple yet quite attractive. This beautiful colour is eye-catchingly and can help you flaunt your distinguished nature.<br><br><br> <br>    Target gender: unisex<br><br><br> <br>    Material Type: Synthetic; Color Name: Brown; Strap Type: Adjustable; Age Range Description: Adult<br><br> <br>    Water Resistance Level: Waterproof; Pattern Name: Solid <br>    
"," Veneer presenting new latest stylish design Polyurethane backpack bags. This bag is designed for modern fashion-conscious individuals who desire style along with functionality. This bag is crafted using unique PU fabric which is kind of an artificial leather to make it look elegant for both office and casual use. A perfect pick for daily use, this Polyester Trending Backpack can securely be used to carry mobile phone, cards, cosmetics, umbrella and other daily essential things in a safe, secure and arranged manner. This bag is also perfect for college purpose. Bag Compartments: This stylish backpack contain 1 large main zippered compartment that contain many items of daily uses, you can also use it anywhere for casual uses. This bag is simple yet quite attractive. The beautiful blue colour is eye-catchingly and can help you flaunt your distinguished nature. This bag may look small but it can offer adequate space where you can store your essentials. The easy-to-adjust shoulder straps enables extra comfort and convenience. As for its craftsmanship, it is well-crafted and comes with neat stitching. The bag is suitable for your daily wear, day trips, casual events and outings and you can carry it according to your requirement. Easy to clean dust with soft dry cloth.  "
https://www.amazon.in/Li-Ning-Single-Badminton-Polyester-Royal/dp/B09VDRLTJJ#customerReviews,Li-Ning All Star Single Zip Badminton Polyester Kit Bag (Royal Blue),699,4.1 out of 5 stars,304,,," 
 About this item    Upgraded Buckles & Straps - Li-Ning All-Star Kit Bag is stylish in looks and also high on performance. It features comfortable straps and upgraded sturdy buckles.    Crisp Look - This Kitbag wears an inspiring and crisp look to compliment your ambition and inspire your mood.    Strong & Functional Zippers - The Li-Ning All-Start Kit Bag is equipped with dynamic zippers that have easy open and close functionality and are sturdily built.    Dedicated Compartments - This Kitbag comes equipped with dedicated compartments for easy sorting and carrying functionality.    Easy Locomotion - The Li-Ning All-Star Kitbag comes with rounded stitched grip handles that give you the option of easy mobility.    
"," The Li-Ning All-Star Kitbag is made for those who dare to push the limits. With its large main compartment, it is ideal for all your on-the-go needs. Additional zipped compartments and holders let you secure your stuff while you set the court on fire.  "
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV#customerReviews,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,789,4.2 out of 5 stars,"1,128",B08D76WDTV,"Gear, Gear Merchandise Pvt Ltd E/12 West Chowbaga Gulshan Colony Kolkata-700100","   Care Instructions: Hand Wash Only    Outer Material: Our saree are of cotton and synthetic both, Color: India Ink    Water resistant. With Rain Cover : No ; color my vary due to photographic effect and lighting    Capacity: 17 liters; Weight: 400 grams; Dimensions: 45 cms x 30 cms x 13 cms (LxWxH)    Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 15.4Strap Type: Yes    Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars    
", All Gear bag are manufactured from our self owned factories with specially trained manpower to ensure consistency in quality amd refined craftsmanship.  
https://www.amazon.in/Genie-Love-Casual-Backpack-LOVE14CBBLU/dp/B097JJ7QMB#customerReviews,Genie Love 13 Ltrs Blue Casual Backpack (LOVE14CBBLU),749,4.6 out of 5 stars,171,B097JJ7QMB,"Safari, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","   Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant! Capacity: 13 liters, Weight: 355 g, Dimensions: 29 x 35.5 x 13 cm Warranty: 12 months    Spacious compartment with Tablet sleeves: To have entertainment & work, on the Go! One side pocket: For holding water bottle, clipping pens or pencil or storing other items. Easily accessible front pocket: To keep all your essentials such as wallet, ticket, cosmetics.    Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    
"," Cute design, Chic style & filled with Love, Genie's latest collection brings forth Genie Love Casual Backpacks for Girls. A fusion of trendy design with versatile function, just designed to suit the Girl Boss in you! This mini bag can take care of your school supplies with it's durable and strong material. It is easy to carry with it's ergonomic straps and act as a perfect accessory for college, office and travel purpose.  "
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4#customerReviews,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,299,4.1 out of 5 stars,22,B0C5589XFQ,"SHABA BAGS, SHABA BAGS PLOT NO 262 INDER ENCLAVE PHASE 1 CONTACT NO 9354115195","   This Side bag comes with 3 number of Zip compartment.    Made in India product , Consisting of premium quality stitching and high grade zippers, this sling ensures long lasting durability & strength.    Premium Quality Material is very durable and long lasting life.    It’s an ideal companion for a comfortable all day carry to school/college, malls, morning walk, office and meetings. It can also be easily used as travel accessory for a train or bus journey.    Product size : 26x21x10 cm or 10x8x3.5 inch    
", Northzone Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women  
https://www.amazon.in/F-Gear-Bi-Frost-Backpack-Grey/dp/B01JGD0FYM#customerReviews,F Gear Bi Frost 47 cms Casual Laptop Backpack (2472) - Grey,699,3.9 out of 5 stars,272,B01JGD0FYM,"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590","   Outer Material: Polyester, Color: Grey    Water Resistance: Water resistant    Capacity: 26 liters, Weight: 400 grams, Dimensions: 30 cms x 19 cms x 47 cms (L x W x H)    Number of compartments: 1    Laptop Compatibility: Yes, Laptop Size: 15    Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase.    
"," Here Comes A Bag That Fits With Your Unique Style And Utility Requirement Perfectly. Ergonomically Designed With A Super Tough Padded Base. This F Gear Backpack Is Spacious, Lightweight And Easy To Carry. It Is an Ideal Backpack for Daily Use, Office, School, College, and Travel Etc. Comes with the F Gear promise of quality.  "
